Year,City,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over
2014,Modesto,209308,14253,6.8,16153,7.7,11950,5.7,13754,6.6,14765,7.1,29970,14.3,25761,12.3,27399,13.1,15166,7.2,11363,5.4,15637,7.5,8985,4.3,4152,2
2014,Moreno Valley,202978,15553,7.7,16674,8.2,16030,7.9,19309,9.5,16366,8.1,30112,14.8,27900,13.7,23838,11.7,10661,5.3,9007,4.4,11718,5.8,4093,2,1717,0.8
2014,Mountain View,79374,5761,7.3,4561,5.7,4194,5.3,2901,3.7,4280,5.4,17028,21.5,12050,15.2,13375,16.9,3575,4.5,3328,4.2,4960,6.2,2088,2.6,1273,1.6
2014,Murrieta,108371,7684,7.1,9734,9,8814,8.1,8673,8,8028,7.4,13979,12.9,15950,14.7,14629,13.5,5910,5.5,4327,4,4897,4.5,4314,4,1432,1.3
2014,Napa,80009,4631,5.8,3905,4.9,6277,7.8,5291,6.6,5782,7.2,10614,13.3,10346,12.9,11485,14.4,4957,6.2,5588,7,6218,7.8,2786,3.5,2129,2.7
2014,Newport Beach,87242,2759,3.2,4968,5.7,5484,6.3,3977,4.6,4909,5.6,9460,10.8,9273,10.6,15130,17.3,7280,8.3,5502,6.3,11203,12.8,4154,4.8,3143,3.6
2014,Norwalk,107111,5724,5.3,5845,5.5,6263,5.8,7487,7,10348,9.7,15275,14.3,15078,14.1,16785,15.7,6960,6.5,5765,5.4,6408,6,3625,3.4,1548,1.4
2014,Oakland,413782,27973,6.8,23934,5.8,22504,5.4,21367,5.2,26318,6.4,75662,18.3,64003,15.5,54169,13.1,25778,6.2,23023,5.6,28251,6.8,14877,3.6,5923,1.4
2014,Oceanside,174552,12432,7.1,10241,5.9,9541,5.5,9737,5.6,13449,7.7,24761,14.2,25616,14.7,20339,11.7,12161,7,8593,4.9,13578,7.8,10713,6.1,3391,1.9
2014,Ontario,169085,11651,6.9,12553,7.4,12441,7.4,15304,9.1,15818,9.4,25275,14.9,23815,14.1,22645,13.4,9589,5.7,6662,3.9,7775,4.6,3849,2.3,1708,1
2014,Orange,139826,9369,6.7,6654,4.8,10908,7.8,13131,9.4,12613,9,20685,14.8,18700,13.4,18023,12.9,8926,6.4,6118,4.4,8559,6.1,4373,3.1,1767,1.3
2014,Oxnard,205434,17391,8.5,16437,8,15425,7.5,14169,6.9,18404,9,31926,15.5,28331,13.8,25666,12.5,10175,5,8372,4.1,11539,5.6,5182,2.5,2417,1.2
2014,Palmdale,158274,12209,7.7,13372,8.4,13299,8.4,13774,8.7,12716,8,20853,13.2,20222,12.8,21611,13.7,10090,6.4,7568,4.8,7411,4.7,4399,2.8,750,0.5
2014,Palo Alto,66968,2562,3.8,4849,7.2,4956,7.4,3417,5.1,2858,4.3,8607,12.9,10243,15.3,9936,14.8,4349,6.5,3292,4.9,6195,9.3,3819,5.7,1885,2.8
2014,Pasadena,140860,10589,7.5,6407,4.5,5862,4.2,7401,5.3,9429,6.7,26065,18.5,21799,15.5,18192,12.9,8514,6,7413,5.3,10237,7.3,6461,4.6,2491,1.8
2014,Perris,73751,5278,7.2,6209,8.4,6564,8.9,6496,8.8,8514,11.5,10179,13.8,10437,14.2,8998,12.2,4408,6,2122,2.9,3409,4.6,1071,1.5,66,0.1
2014,Pittsburg,68122,5234,7.7,5351,7.9,3965,5.8,4241,6.2,5696,8.4,9680,14.2,9875,14.5,8549,12.5,4697,6.9,3353,4.9,4516,6.6,1868,2.7,1097,1.6
2014,Pleasanton,77676,4519,5.8,5418,7,6309,8.1,5592,7.2,3498,4.5,7621,9.8,10611,13.7,14769,19,5246,6.8,3726,4.8,5714,7.4,3555,4.6,1098,1.4
2014,Pomona,153381,11111,7.2,12878,8.4,11730,7.6,13194,8.6,14377,9.4,21952,14.3,20443,13.3,18284,11.9,8850,5.8,6404,4.2,7138,4.7,5141,3.4,1879,1.2
2014,Rancho Cordova,69727,4143,5.9,4429,6.4,5493,7.9,3859,5.5,6344,9.1,10532,15.1,9961,14.3,8943,12.8,4219,6.1,3509,5,5049,7.2,2362,3.4,884,1.3
2014,Rancho Cucamonga,174302,9546,5.5,11884,6.8,11204,6.4,12007,6.9,12011,6.9,25746,14.8,25641,14.7,26652,15.3,13123,7.5,9100,5.2,11581,6.6,3935,2.3,1872,1.1
2014,Redding,91588,5341,5.8,6476,7.1,5457,6,6512,7.1,6696,7.3,12159,13.3,10540,11.5,10538,11.5,4928,5.4,6179,6.7,8990,9.8,4837,5.3,2935,3.2
2014,Redlands,70618,4809,6.8,4796,6.8,5252,7.4,6534,9.3,6565,9.3,10161,14.4,8485,12,7805,11.1,4002,5.7,3341,4.7,4860,6.9,2985,4.2,1023,1.4
2014,Redondo Beach,68146,4184,6.1,4604,6.8,3306,4.9,3350,4.9,3634,5.3,11405,16.7,12204,17.9,9972,14.6,4525,6.6,3612,5.3,4515,6.6,1888,2.8,947,1.4
2014,Redwood City,82868,5735,6.9,5227,6.3,5491,6.6,4694,5.7,4327,5.2,12699,15.3,13418,16.2,11866,14.3,4440,5.4,4562,5.5,6529,7.9,2593,3.1,1287,1.6
2014,Rialto,102740,8316,8.1,7576,7.4,8363,8.1,9577,9.3,10260,10,14993,14.6,14071,13.7,11749,11.4,5018,4.9,4182,4.1,5218,5.1,2282,2.2,1135,1.1
2014,Richmond,108562,7030,6.5,6938,6.4,7477,6.9,5547,5.1,8557,7.9,16417,15.1,15014,13.8,15289,14.1,6591,6.1,7335,6.8,7336,6.8,3707,3.4,1324,1.2
2014,Riverside,319519,23089,7.2,22407,7,22033,6.9,26959,8.4,33152,10.4,49080,15.4,39789,12.5,38587,12.1,17666,5.5,16413,5.1,16676,5.2,9124,2.9,4544,1.4
2014,Roseville,128593,7415,5.8,9349,7.3,9333,7.3,9264,7.2,6801,5.3,12919,10,18790,14.6,18573,14.4,8664,6.7,5740,4.5,12065,9.4,6189,4.8,3491,2.7
2014,Sacramento,485193,34097,7,34497,7.1,31657,6.5,32351,6.7,37511,7.7,84013,17.3,64213,13.2,58605,12.1,25078,5.2,26746,5.5,32176,6.6,16573,3.4,7676,1.6
2014,Salinas,156678,13242,8.5,13075,8.3,13483,8.6,12681,8.1,12154,7.8,24001,15.3,22287,14.2,18215,11.6,7191,4.6,7891,5,6556,4.2,4063,2.6,1839,1.2
2014,San Bernardino,215227,17544,8.2,21131,9.8,20040,9.3,18331,8.5,19385,9,32692,15.2,26801,12.5,21616,10,11690,5.4,7877,3.7,11264,5.2,4802,2.2,2054,1
2014,San Buenaventura (Ventura),109478,6275,5.7,6117,5.6,6187,5.7,6095,5.6,7277,6.6,15056,13.8,12717,11.6,16290,14.9,8129,7.4,7879,7.2,8488,7.8,5846,5.3,3122,2.9
2014,San Clemente,65342,1358,2.1,3100,4.7,4418,6.8,6945,10.6,3433,5.3,5072,7.8,8239,12.6,12472,19.1,4393,6.7,3780,5.8,6497,9.9,3627,5.6,2008,3.1
2014,San Diego,1381083,85869,6.2,78608,5.7,72083,5.2,86700,6.3,123930,9,257209,18.6,184942,13.4,180888,13.1,81484,5.9,71481,5.2,88354,6.4,47783,3.5,21752,1.6
2014,San Francisco,852469,39307,4.6,30929,3.6,27900,3.3,31387,3.7,51050,6,192923,22.6,136412,16,116440,13.7,51327,6,51888,6.1,65073,7.6,39129,4.6,18704,2.2
2014,San Jose,1015796,64529,6.4,65635,6.5,67732,6.7,60025,5.9,73092,7.2,153690,15.1,152961,15.1,147901,14.6,60382,5.9,50994,5,68796,6.8,36337,3.6,13722,1.4
2014,San Leandro,89347,4300,4.8,5072,5.7,4879,5.5,4855,5.4,6911,7.7,13730,15.4,11819,13.2,13300,14.9,5557,6.2,6149,6.9,6910,7.7,3090,3.5,2775,3.1
2014,San Marcos,92910,7203,7.8,7584,8.2,6485,7,6102,6.6,7493,8.1,13952,15,13272,14.3,11348,12.2,4239,4.6,4079,4.4,6654,7.2,3269,3.5,1230,1.3
2014,San Mateo,102885,6883,6.7,6495,6.3,4828,4.7,4073,4,4796,4.7,15956,15.5,15781,15.3,14328,13.9,7245,7,6144,6,8321,8.1,5851,5.7,2184,2.1
2014,San Ramon,75319,5179,6.9,8513,11.3,6845,9.1,4693,6.2,3431,4.6,8366,11.1,13340,17.7,11857,15.7,2833,3.8,2438,3.2,4781,6.3,2647,3.5,396,0.5
2014,Santa Ana,334924,25958,7.8,26664,8,25435,7.6,25403,7.6,30215,9,52737,15.7,47681,14.2,43037,12.8,17839,5.3,12188,3.6,16621,5,7409,2.2,3737,1.1
2014,Santa Barbara,91208,5503,6,4475,4.9,4348,4.8,5301,5.8,9801,10.7,13527,14.8,10546,11.6,12036,13.2,4941,5.4,5228,5.7,8361,9.2,4013,4.4,3128,3.4
2014,Santa Clara,122198,9148,7.5,5065,4.1,5780,4.7,9287,7.6,9625,7.9,23589,19.3,17555,14.4,15070,12.3,6249,5.1,5927,4.9,8096,6.6,4516,3.7,2291,1.9
2014,Santa Clarita,181559,11140,6.1,13326,7.3,15616,8.6,15432,8.5,10604,5.8,20677,11.4,24254,13.4,28791,15.9,12514,6.9,8525,4.7,12257,6.8,5572,3.1,2851,1.6
2014,Santa Maria,103414,10902,10.5,8256,8,9403,9.1,8133,7.9,7737,7.5,17316,16.7,14288,13.8,10492,10.1,3813,3.7,3815,3.7,4821,4.7,2812,2.7,1626,1.6
2014,Santa Monica,92989,3478,3.7,3159,3.4,3453,3.7,3548,3.8,4632,5,20004,21.5,13085,14.1,14046,15.1,5761,6.2,5658,6.1,8837,9.5,4867,5.2,2461,2.6
2014,Santa Rosa,174166,10413,6,13086,7.5,11352,6.5,11066,6.4,9394,5.4,26398,15.2,23273,13.4,22195,12.7,11448,6.6,10214,5.9,14945,8.6,6123,3.5,4259,2.4
2014,Simi Valley,126873,5909,4.7,7349,5.8,9187,7.2,8370,6.6,9009,7.1,14381,11.3,18970,15,19008,15,10162,8,6969,5.5,10851,8.6,4409,3.5,2299,1.8
2014,South Gate,96299,6864,7.1,8412,8.7,6567,6.8,6843,7.1,8775,9.1,16896,17.5,11547,12,12214,12.7,4843,5,4965,5.2,5262,5.5,1968,2,1143,1.2
2014,South San Francisco,67011,2633,3.9,2291,3.4,2947,4.4,3275,4.9,5346,8,11692,17.4,9471,14.1,9285,13.9,4817,7.2,5621,8.4,4944,7.4,3514,5.2,1175,1.8
2014,Stockton,302405,23358,7.7,23484,7.8,24087,8,23337,7.7,22986,7.6,44484,14.7,35945,11.9,37225,12.3,17459,5.8,15820,5.2,19668,6.5,9913,3.3,4639,1.5
2014,Sunnyvale,149984,14944,10,11125,7.4,8781,5.9,5047,3.4,5757,3.8,31970,21.3,27076,18.1,15872,10.6,7277,4.9,5548,3.7,9179,6.1,5313,3.5,2095,1.4
2014,Temecula,109446,7157,6.5,7804,7.1,8425,7.7,9173,8.4,6378,5.8,14664,13.4,14513,13.3,18056,16.5,6031,5.5,4806,4.4,7560,6.9,3788,3.5,1091,1
2014,Thousand Oaks,129344,6083,4.7,7232,5.6,8294,6.4,10582,8.2,6935,5.4,13841,10.7,15203,11.8,20104,15.5,9864,7.6,9135,7.1,12695,9.8,5617,4.3,3759,2.9
2014,Torrance,148483,8476,5.7,8354,5.6,8660,5.8,9647,6.5,8394,5.7,17264,11.6,18964,12.8,22768,15.3,12334,8.3,8523,5.7,12356,8.3,7739,5.2,5004,3.4
2014,Tracy,85835,6140,7.2,6912,8.1,9140,10.6,7831,9.1,6153,7.2,10994,12.8,13849,16.1,10161,11.8,4814,5.6,4025,4.7,3344,3.9,1944,2.3,528,0.6
2014,Turlock,71246,4669,6.6,6046,8.5,4811,6.8,4891,6.9,6488,9.1,10289,14.4,9417,13.2,8348,11.7,3635,5.1,3300,4.6,5142,7.2,2705,3.8,1505,2.1
2014,Tustin,80617,5639,7,3339,4.1,5843,7.2,5371,6.7,4992,6.2,13260,16.4,14875,18.5,10536,13.1,4941,6.1,4155,5.2,4319,5.4,2503,3.1,844,1
2014,Union City,73608,4645,6.3,3662,5,4029,5.5,3677,5,3843,5.2,12402,16.8,10516,14.3,10161,13.8,5669,7.7,3176,4.3,7087,9.6,2948,4,1793,2.4
2014,Upland,76039,4568,6,5164,6.8,5313,7,4270,5.6,5022,6.6,11324,14.9,10105,13.3,9165,12.1,6160,8.1,3507,4.6,6146,8.1,3981,5.2,1314,1.7
2014,Vacaville,95863,5547,5.8,5725,6,7483,7.8,6371,6.6,6548,6.8,14189,14.8,12336,12.9,14056,14.7,6921,7.2,5954,6.2,5993,6.3,3682,3.8,1058,1.1
2014,Vallejo,120210,7452,6.2,7426,6.2,6675,5.6,7169,6,10619,8.8,16948,14.1,14000,11.6,14383,12,8259,6.9,10350,8.6,10344,8.6,4783,4,1802,1.5
2014,Victorville,121911,10968,9,11534,9.5,10861,8.9,10927,9,9489,7.8,18485,15.2,15945,13.1,12460,10.2,5023,4.1,6134,5,7136,5.9,2361,1.9,588,0.5
2014,Visalia,129280,10923,8.4,9500,7.3,12155,9.4,11506,8.9,8926,6.9,14736,11.4,17210,13.3,15680,12.1,6265,4.8,6076,4.7,9496,7.3,4341,3.4,2466,1.9
2014,Vista,98086,6144,6.3,7189,7.3,7012,7.1,5760,5.9,10612,10.8,18408,18.8,13597,13.9,12644,12.9,4761,4.9,4044,4.1,4374,4.5,2624,2.7,917,0.9
2014,Walnut Creek,67664,3372,5,2453,3.6,3163,4.7,3212,4.7,2942,4.3,6908,10.2,7963,11.8,10112,14.9,3998,5.9,3750,5.5,8769,13,6722,9.9,4300,6.4
2014,West Covina,108445,6426,5.9,6708,6.2,8016,7.4,7093,6.5,7241,6.7,14050,13,15357,14.2,13444,12.4,7690,7.1,6990,6.4,9510,8.8,3874,3.6,2046,1.9
2014,Westminster,92062,3609,3.9,3827,4.2,4443,4.8,6043,6.6,6712,7.3,12711,13.8,10826,11.8,14173,15.4,7176,7.8,6154,6.7,9005,9.8,5495,6,1888,2.1
2014,Whittier,87348,5220,6,7142,8.2,5372,6.2,7570,8.7,6729,7.7,11074,12.7,13376,15.3,11378,13,4819,5.5,3672,4.2,6046,6.9,3619,4.1,1331,1.5
2014,Yorba Linda,67824,4398,6.5,5150,7.6,5461,8.1,3072,4.5,4330,6.4,6856,10.1,9400,13.9,9935,14.6,5226,7.7,3798,5.6,6812,10,2479,3.7,907,1.3
2014,Yuba City,65775,4370,6.6,5506,8.4,3016,4.6,6261,9.5,4097,6.2,9836,15,9159,13.9,8383,12.7,3324,5.1,3233,4.9,4917,7.5,2961,4.5,712,1.1
2015,Alameda,"78,614","4,187",5.30%,"4,856",6.20%,"4,035",5.10%,"2,754",3.50%,"4,002",5.10%,"11,336",14.40%,"12,386",15.80%,"12,602",16.00%,"5,773",7.30%,"5,014",6.40%,"6,529",8.30%,"3,599",4.60%,"1,541",2.00%
2015,Alhambra,"85,572","3,829",4.50%,"3,999",4.70%,"3,335",3.90%,"3,942",4.60%,"5,419",6.30%,"15,204",17.80%,"11,826",13.80%,"12,134",14.20%,"7,603",8.90%,"5,149",6.00%,"7,685",9.00%,"3,237",3.80%,"2,210",2.60%
2015,Anaheim,"350,738","24,928",7.10%,"24,294",6.90%,"22,470",6.40%,"24,202",6.90%,"28,565",8.10%,"57,577",16.40%,"52,707",15.00%,"46,841",13.40%,"18,960",5.40%,"14,055",4.00%,"20,364",5.80%,"10,167",2.90%,"5,608",1.60%
2015,Antioc,"110,542","8,080",7.30%,"7,804",7.10%,"8,237",7.50%,"8,101",7.30%,"9,566",8.70%,"14,831",13.40%,"12,921",11.70%,"16,433",14.90%,"8,494",7.70%,"5,184",4.70%,"6,757",6.10%,"2,649",2.40%,"1,485",1.30%
2015,Apple Valley,"72,185","5,389",7.50%,"6,005",8.30%,"5,505",7.60%,"6,401",8.90%,"5,730",7.90%,"7,695",10.70%,"6,865",9.50%,"7,943",11.00%,"3,837",5.30%,"4,452",6.20%,"6,897",9.60%,"4,422",6.10%,"1,044",1.40%
2015,Arden-Arcade,"96,276","5,119",5.30%,"4,589",4.80%,"4,771",5.00%,"5,680",5.90%,"4,791",5.00%,"14,271",14.80%,"12,790",13.30%,"15,023",15.60%,"6,526",6.80%,"5,619",5.80%,"8,965",9.30%,"4,906",5.10%,"3,226",3.40%
2015,Bakersfield,"373,627","29,411",7.90%,"31,675",8.50%,"30,492",8.20%,"28,068",7.50%,"33,255",8.90%,"58,977",15.80%,"47,669",12.80%,"41,875",11.20%,"20,194",5.40%,"16,932",4.50%,"22,635",6.10%,"9,168",2.50%,"3,276",0.90%
2015,Baldwin Park,"77,056","4,652",6.00%,"5,862",7.60%,"5,974",7.80%,"5,272",6.80%,"5,095",6.60%,"10,741",13.90%,"9,841",12.80%,"11,277",14.60%,"4,664",6.10%,"3,685",4.80%,"6,940",9.00%,"2,120",2.80%,933,1.20%
2015,Bellflower,"78,434","6,131",7.80%,"5,717",7.30%,"5,580",7.10%,"7,734",9.90%,"6,601",8.40%,"8,944",11.40%,"11,453",14.60%,"8,511",10.90%,"5,162",6.60%,"3,545",4.50%,"5,203",6.60%,"2,818",3.60%,"1,035",1.30%
2015,Berkeley,"120,971","3,716",3.10%,"4,679",3.90%,"4,554",3.80%,"13,029",10.80%,"16,821",13.90%,"21,515",17.80%,"14,303",11.80%,"13,093",10.80%,"6,843",5.70%,"5,334",4.40%,"10,063",8.30%,"4,586",3.80%,"2,435",2.00%
2015,Buena Park,"83,264","7,218",8.70%,"6,700",8.00%,"4,473",5.40%,"4,966",6.00%,"4,751",5.70%,"12,376",14.90%,"12,149",14.60%,"11,764",14.10%,"5,119",6.10%,"3,253",3.90%,"6,562",7.90%,"2,985",3.60%,948,1.10%
2015,Burbank,"105,314","8,711",8.30%,"6,054",5.70%,"4,678",4.40%,"6,368",6.00%,"5,387",5.10%,"17,849",16.90%,"13,924",13.20%,"16,334",15.50%,"6,221",5.90%,"5,249",5.00%,"7,982",7.60%,"4,669",4.40%,"1,888",1.80%
2015,Camarillo,"67,623","4,745",7.00%,"4,145",6.10%,"4,026",6.00%,"3,633",5.40%,"3,620",5.40%,"8,193",12.10%,"8,531",12.60%,"6,652",9.80%,"4,941",7.30%,"4,372",6.50%,"6,973",10.30%,"5,312",7.90%,"2,480",3.70%
2015,Carlsbad,"113,466","6,644",5.90%,"7,182",6.30%,"6,710",5.90%,"8,337",7.30%,"5,196",4.60%,"13,249",11.70%,"14,562",12.80%,"18,045",15.90%,"6,373",5.60%,"7,857",6.90%,"11,239",9.90%,"4,876",4.30%,"3,196",2.80%
2015,Carmichael,"63,215","3,878",6.10%,"3,303",5.20%,"4,123",6.50%,"3,433",5.40%,"3,687",5.80%,"7,847",12.40%,"8,372",13.20%,"7,179",11.40%,"4,785",7.60%,"4,821",7.60%,"6,318",10.00%,"3,403",5.40%,"2,066",3.30%
2015,Carson,"93,296","4,131",4.40%,"4,567",4.90%,"4,786",5.10%,"6,714",7.20%,"6,828",7.30%,"13,120",14.10%,"10,622",11.40%,"14,347",15.40%,"6,989",7.50%,"5,255",5.60%,"8,455",9.10%,"5,150",5.50%,"2,332",2.50%
2015,Chico,"90,336","4,914",5.40%,"4,302",4.80%,"4,706",5.20%,"8,091",9.00%,"15,795",17.50%,"12,732",14.10%,"10,696",11.80%,"9,242",10.20%,"3,748",4.10%,"4,178",4.60%,"6,963",7.70%,"3,273",3.60%,"1,696",1.90%
2015,Chino,"85,599","5,278",6.20%,"3,934",4.60%,"4,385",5.10%,"5,166",6.00%,"6,935",8.10%,"14,759",17.20%,"13,155",15.40%,"14,265",16.70%,"6,391",7.50%,"3,335",3.90%,"4,942",5.80%,"2,012",2.40%,"1,042",1.20%
2015,Chino Hills,"78,313","3,180",4.10%,"4,408",5.60%,"5,017",6.40%,"5,542",7.10%,"5,111",6.50%,"9,430",12.00%,"10,531",13.40%,"14,082",18.00%,"6,499",8.30%,"6,052",7.70%,"4,782",6.10%,"2,543",3.20%,"1,136",1.50%
2015,Chula Vista,"265,754","17,030",6.40%,"20,325",7.60%,"19,555",7.40%,"19,458",7.30%,"20,361",7.70%,"37,571",14.10%,"39,629",14.90%,"36,064",13.60%,"14,011",5.30%,"11,455",4.30%,"15,937",6.00%,"10,424",3.90%,"3,934",1.50%
2015,Citrus Heights,"87,053","5,621",6.50%,"5,939",6.80%,"4,288",4.90%,"4,818",5.50%,"6,341",7.30%,"13,629",15.70%,"10,107",11.60%,"11,294",13.00%,"5,361",6.20%,"5,023",5.80%,"8,257",9.50%,"4,744",5.40%,"1,631",1.90%
2015,Clovis,"104,172","5,251",5.00%,"6,948",6.70%,"8,533",8.20%,"6,746",6.50%,"6,433",6.20%,"14,747",14.20%,"13,249",12.70%,"13,578",13.00%,"7,560",7.30%,"5,777",5.50%,"9,571",9.20%,"4,161",4.00%,"1,618",1.60%
2015,Compton,"98,448","8,060",8.20%,"8,797",8.90%,"6,997",7.10%,"7,818",7.90%,"10,014",10.20%,"14,220",14.40%,"11,716",11.90%,"12,857",13.10%,"5,042",5.10%,"4,096",4.20%,"5,219",5.30%,"2,142",2.20%,"1,470",1.50%
2015,Concord,"128,668","7,230",5.60%,"8,328",6.50%,"7,441",5.80%,"6,299",4.90%,"6,617",5.10%,"19,406",15.10%,"20,628",16.00%,"17,319",13.50%,"10,741",8.30%,"7,930",6.20%,"9,851",7.70%,"4,741",3.70%,"2,137",1.70%
2015,Corona,"164,242","10,563",6.40%,"10,914",6.60%,"11,207",6.80%,"10,961",6.70%,"11,223",6.80%,"22,929",14.00%,"25,600",15.60%,"25,548",15.60%,"10,319",6.30%,"8,159",5.00%,"9,933",6.00%,"4,845",2.90%,"2,041",1.20%
2015,Costa Mesa,"113,186","6,262",5.50%,"5,984",5.30%,"5,828",5.10%,"7,027",6.20%,"8,227",7.30%,"23,884",21.10%,"17,397",15.40%,"13,235",11.70%,"7,247",6.40%,"6,664",5.90%,"6,775",6.00%,"3,132",2.80%,"1,524",1.30%
2015,Daly City,"106,574","4,854",4.60%,"4,477",4.20%,"4,350",4.10%,"4,761",4.50%,"8,840",8.30%,"18,279",17.20%,"14,927",14.00%,"16,889",15.80%,"6,568",6.20%,"7,212",6.80%,"7,884",7.40%,"5,535",5.20%,"1,998",1.90%
2015,Davis,"67,656","2,382",3.50%,"3,370",5.00%,"3,724",5.50%,"5,525",8.20%,"17,343",25.60%,"8,520",12.60%,"5,939",8.80%,"6,618",9.80%,"2,843",4.20%,"2,875",4.20%,"4,944",7.30%,"2,308",3.40%,"1,265",1.90%
2015,Downey,"114,211","5,669",5.00%,"5,492",4.80%,"8,458",7.40%,"8,143",7.10%,"10,181",8.90%,"16,222",14.20%,"16,486",14.40%,"15,603",13.70%,"8,570",7.50%,"7,229",6.30%,"6,799",6.00%,"3,367",2.90%,"1,992",1.70%
2015,East Los Angeles,"119,666","7,674",6.40%,"9,168",7.70%,"9,033",7.50%,"9,352",7.80%,"10,467",8.70%,"17,349",14.50%,"17,581",14.70%,"13,373",11.20%,"7,123",6.00%,"5,391",4.50%,"7,927",6.60%,"3,817",3.20%,"1,411",1.20%
2015,El Cajon,"103,688","8,604",8.30%,"7,611",7.30%,"7,054",6.80%,"6,373",6.10%,"8,017",7.70%,"16,736",16.10%,"13,737",13.20%,"14,155",13.70%,"5,191",5.00%,"5,709",5.50%,"4,699",4.50%,"4,032",3.90%,"1,770",1.70%
2015,Elk Grove,"166,890","11,123",6.70%,"13,694",8.20%,"12,034",7.20%,"11,360",6.80%,"13,185",7.90%,"19,922",11.90%,"23,792",14.30%,"24,953",15.00%,"11,946",7.20%,"8,378",5.00%,"9,062",5.40%,"5,179",3.10%,"2,262",1.40%
2015,El Monte,"116,745","6,525",5.60%,"7,567",6.50%,"6,958",6.00%,"7,855",6.70%,"9,469",8.10%,"17,776",15.20%,"13,747",11.80%,"15,699",13.40%,"8,935",7.70%,"5,881",5.00%,"9,475",8.10%,"4,384",3.80%,"2,474",2.10%
2015,Escondido,"151,458","13,300",8.80%,"9,017",6.00%,"8,182",5.40%,"9,127",6.00%,"13,729",9.10%,"26,894",17.80%,"17,500",11.60%,"19,235",12.70%,"8,778",5.80%,"7,026",4.60%,"10,698",7.10%,"5,891",3.90%,"2,081",1.40%
2015,Fairfield,"112,972","7,472",6.60%,"9,309",8.20%,"8,077",7.10%,"7,885",7.00%,"7,771",6.90%,"16,630",14.70%,"14,088",12.50%,"15,973",14.10%,"7,130",6.30%,"6,018",5.30%,"7,540",6.70%,"3,817",3.40%,"1,262",1.10%
2015,Florence-Graham,"66,359","4,362",6.60%,"6,212",9.40%,"5,982",9.00%,"5,895",8.90%,"5,235",7.90%,"10,829",16.30%,"9,531",14.40%,"8,669",13.10%,"2,570",3.90%,"2,773",4.20%,"2,700",4.10%,"1,084",1.60%,517,0.80%
2015,Folsom,"76,368","3,933",5.20%,"5,107",6.70%,"5,134",6.70%,"4,963",6.50%,"2,817",3.70%,"9,334",12.20%,"12,848",16.80%,"13,748",18.00%,"5,382",7.00%,"4,703",6.20%,"5,752",7.50%,"1,733",2.30%,914,1.20%
2015,Fontana,"207,472","16,501",8.00%,"18,962",9.10%,"18,196",8.80%,"18,190",8.80%,"16,398",7.90%,"32,615",15.70%,"30,715",14.80%,"28,067",13.50%,"9,608",4.60%,"6,557",3.20%,"6,977",3.40%,"3,587",1.70%,"1,099",0.50%
2015,Fremont,"232,191","13,890",6.00%,"15,270",6.60%,"13,129",5.70%,"14,386",6.20%,"12,452",5.40%,"34,638",14.90%,"39,224",16.90%,"33,647",14.50%,"17,147",7.40%,"12,010",5.20%,"13,294",5.70%,"9,528",4.10%,"3,576",1.50%
2015,Fresno,"520,072","47,843",9.20%,"42,004",8.10%,"39,090",7.50%,"38,711",7.40%,"44,890",8.60%,"85,813",16.50%,"59,923",11.50%,"60,026",11.50%,"28,651",5.50%,"20,624",4.00%,"30,709",5.90%,"13,622",2.60%,"8,166",1.60%
2015,Fullerton,"140,849","7,973",5.70%,"8,753",6.20%,"8,093",5.70%,"10,682",7.60%,"13,800",9.80%,"22,047",15.70%,"17,096",12.10%,"19,067",13.50%,"9,886",7.00%,"5,643",4.00%,"8,695",6.20%,"5,569",4.00%,"3,545",2.50%
2015,Garden Grove,"175,384","9,305",5.30%,"10,392",5.90%,"11,168",6.40%,"12,487",7.10%,"12,737",7.30%,"24,948",14.20%,"23,480",13.40%,"25,460",14.50%,"11,993",6.80%,"9,455",5.40%,"14,411",8.20%,"6,778",3.90%,"2,770",1.60%
2015,Glendale,"201,025","9,845",4.90%,"9,414",4.70%,"8,106",4.00%,"8,290",4.10%,"12,339",6.10%,"32,182",16.00%,"27,177",13.50%,"28,116",14.00%,"17,137",8.50%,"15,072",7.50%,"16,964",8.40%,"11,434",5.70%,"4,949",2.50%
2015,Hawthorne,"88,444","6,757",7.60%,"6,917",7.80%,"5,671",6.40%,"5,053",5.70%,"6,632",7.50%,"15,861",17.90%,"13,153",14.90%,"11,680",13.20%,"5,442",6.20%,"3,447",3.90%,"4,566",5.20%,"2,653",3.00%,612,0.70%
2015,Hayward,"158,300","11,598",7.30%,"9,878",6.20%,"9,487",6.00%,"8,033",5.10%,"12,392",7.80%,"29,573",18.70%,"22,379",14.10%,"19,615",12.40%,"10,676",6.70%,"7,085",4.50%,"9,481",6.00%,"5,643",3.60%,"2,460",1.60%
